Gen;	BestValidIndiv;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	
140000;	78 0.0890502 0.0897393;	78 0.0890502 0.0897393;	79 0.0900899 0.0897393;	79 0.0908377 0.0913563;	78 0.0908518 1.#INF;	81 0.0914945 1.#INF;	77 0.0916439 0.0921565;	
142500;	82 0.0875442 0.0877631;	82 0.0875442 0.0877631;	78 0.0890502 0.0897393;	81 0.0891715 0.0921565;	80 0.0892489 0.0897393;	79 0.0900899 0.0897393;	78 0.0902087 0.0921565;	
145000;	82 0.0875442 0.0877631;	82 0.0875442 0.0877631;	80 0.0882037 0.0897393;	82 0.0887137 0.0921565;	81 0.0888681 0.0877631;	81 0.088917 0.0877631;	78 0.0890502 0.0897393;	
147500;	82 0.0875442 0.0877631;	82 0.0875442 0.0877631;	80 0.0879047 0.0877631;	82 0.0881689 0.0921565;	80 0.0882037 0.0897393;	79 0.0882989 0.0921565;	79 0.0887137 0.0877631;	
150000;	80 0.0856536 0.0861161;	80 0.0856536 0.0861161;	86 0.0870067 0.0876516;	80 0.0875442 0.0877631;	81 0.0877482 0.0877631;	81 0.087894 0.0897393;	80 0.0879047 0.0877631;	
152500;	80 0.0856536 0.0861161;	80 0.0856536 0.0861161;	81 0.0870067 0.0877631;	81 0.0871468 0.0876516;	82 0.0872652 0.0921565;	82 0.0873714 0.0897393;	83 0.0874849 0.0877631;	
155000;	80 0.0856536 0.0861161;	80 0.0856536 0.0861161;	81 0.0862438 0.0877631;	82 0.0869672 0.0877631;	83 0.0869752 0.0877631;	80 0.0869856 0.0876516;	80 0.0869865 0.0861161;	
157500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	81 0.0852279 0.0861131;	80 0.0856536 0.0861161;	82 0.0862253 0.0861161;	81 0.0862438 0.0877631;	81 0.0862438 0.0876516;	
160000;	82 0.0851183 0.0859833;	81 0.0851175 0.0859868;	82 0.0851183 0.0859833;	81 0.0852279 0.0861131;	80 0.0856536 0.0861161;	81 0.0860368 0.0921565;	80 0.0860511 0.0861161;	
162500;	82 0.0851183 0.0859833;	81 0.0851175 0.0859868;	82 0.0851183 0.0859833;	82 0.0852094 0.0877631;	81 0.0852279 0.0861131;	80 0.0856536 0.0861161;	83 0.0858209 0.0921565;	
165000;	82 0.0851183 0.0859833;	81 0.0851175 0.0859868;	82 0.0851183 0.0859833;	82 0.0852094 0.0877631;	81 0.0852279 0.0861131;	80 0.0856536 0.0861161;	82 0.0857448 0.0877631;	
167500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	97 0.218 0.0859833;	98 0.295172 0.0861161;	106 0.298071 0.0859833;	87 0.306041 1.#INF;	95 0.323674 1.#INF;	
170000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.118881 0.0859833;	87 0.183482 1.#INF;	88 0.198211 0.0861161;	84 0.200833 1.#INF;	86 0.201825 1.#INF;	
172500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	82 0.10365 1.#INF;	82 0.105716 1.#INF;	83 0.118881 0.0859833;	84 0.145036 0.0861161;	85 0.146537 0.0861161;	
175000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	82 0.0862238 0.0861161;	82 0.0872652 0.0859833;	82 0.0878705 0.0876516;	82 0.0930582 0.0861161;	82 0.0934612 1.#INF;	
177500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	102 0.215629 0.0876516;	93 0.24532 0.0861161;	104 0.309463 1.#INF;	101 0.327169 1.#INF;	99 0.337237 1.#INF;	
180000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	84 0.10074 1.#INF;	86 0.203617 1.#INF;	90 0.204247 0.0876516;	103 0.204681 1.#INF;	84 0.205411 0.0859833;	
182500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	85 0.0870064 0.0861161;	83 0.0873982 0.0859833;	84 0.0985691 1.#INF;	84 0.10074 1.#INF;	87 0.105011 0.0859868;	
185000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	82 0.0865933 0.0876516;	85 0.0870064 0.0861161;	83 0.0873982 0.0859833;	83 0.0882526 0.0859868;	85 0.0965965 1.#INF;	
187500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	99 0.280334 1.#INF;	87 0.296726 1.#INF;	99 0.297785 1.#INF;	100 0.316053 1.#INF;	92 0.327252 1.#INF;	
190000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.195378 1.#INF;	87 0.196591 1.#INF;	85 0.19956 0.0861161;	85 0.20146 0.0859833;	101 0.202621 1.#INF;	
192500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.10787 0.0861161;	83 0.120213 1.#INF;	86 0.129994 1.#INF;	84 0.131909 1.#INF;	82 0.132373 1.#INF;	
195000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	84 0.0885364 1.#INF;	85 0.0917805 1.#INF;	85 0.0930582 1.#INF;	83 0.097065 1.#INF;	82 0.0995795 1.#INF;	
197500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	90 0.268787 1.#INF;	91 0.294269 1.#INF;	103 0.295963 1.#INF;	95 0.2991 1.#INF;	88 0.316173 0.0861161;	
200000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.154327 1.#INF;	100 0.191069 1.#INF;	104 0.200258 1.#INF;	104 0.200962 1.#INF;	105 0.201399 1.#INF;	
202500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.0872528 1.#INF;	83 0.113571 1.#INF;	83 0.141091 0.0861161;	85 0.151984 1.#INF;	83 0.154327 1.#INF;	
205000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.0858394 1.#INF;	83 0.0872528 1.#INF;	83 0.0896869 0.0861161;	83 0.113571 1.#INF;	86 0.11998 1.#INF;	
207500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	105 0.256249 1.#INF;	97 0.267774 1.#INF;	100 0.268848 1.#INF;	89 0.29048 1.#INF;	103 0.295748 1.#INF;	
210000;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	84 0.137046 1.#INF;	84 0.186107 1.#INF;	83 0.195228 1.#INF;	85 0.198931 1.#INF;	98 0.202621 1.#INF;	
212500;	82 0.0851183 0.0859833;	82 0.0851183 0.0859833;	83 0.111379 1.#INF;	82 0.119308 1.#INF;	83 0.120766 1.#INF;	84 0.126399 0.0861161;	82 0.130794 1.#INF;	
215000;	83 0.0818299 0.0826469;	83 0.0818299 0.0826469;	82 0.0851183 0.0859833;	84 0.0858394 1.#INF;	83 0.0870772 1.#INF;	82 0.0896371 1.#INF;	83 0.0909868 1.#INF;	
217500;	83 0.0818299 0.0826469;	83 0.0818299 0.0826469;	84 0.0849066 1.#INF;	82 0.0851183 0.0859833;	84 0.0858394 1.#INF;	83 0.0858531 1.#INF;	84 0.0869752 1.#INF;	
220000;	83 0.0818299 0.0826469;	83 0.0818099 0.0826469;	83 0.0818299 0.0826469;	84 0.0849066 1.#INF;	83 0.0849153 1.#INF;	82 0.0851183 0.0859833;	82 0.0857399 1.#INF;	
222500;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	83 0.0806468 0.0826469;	83 0.0818099 0.0826469;	82 0.0818299 0.0861161;	83 0.0824676 0.0859833;	83 0.0835169 0.0826469;	
225000;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	83 0.0806468 0.0826469;	85 0.0808747 0.0859833;	87 0.081377 1.#INF;	84 0.0817597 0.0826469;	83 0.0818099 0.0826469;	
227500;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	88 0.0806195 0.0861161;	83 0.0806269 1.#INF;	87 0.0806394 0.0859833;	83 0.0806468 0.0826469;	84 0.0808747 1.#INF;	
230000;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	88 0.0806195 0.0861161;	83 0.0806269 1.#INF;	86 0.0806394 1.#INF;	83 0.0806468 0.0826469;	84 0.0808747 1.#INF;	
232500;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	110 0.205602 0.0826469;	100 0.210034 0.0809188;	106 0.212282 1.#INF;	102 0.21355 0.0809188;	88 0.224439 1.#INF;	
235000;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	86 0.122578 1.#INF;	83 0.133025 1.#INF;	92 0.135116 1.#INF;	87 0.168082 0.0826469;	86 0.178351 1.#INF;	
237500;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	84 0.0914351 1.#INF;	87 0.0917605 0.0859833;	83 0.0984111 1.#INF;	83 0.101386 0.0826469;	83 0.104994 0.0809188;	
240000;	83 0.0799532 0.0809188;	83 0.0799333 0.0809188;	83 0.0799532 0.0809188;	84 0.0829975 1.#INF;	85 0.0836912 1.#INF;	83 0.085142 0.0859833;	84 0.0875042 1.#INF;	
242500;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	99 0.205639 1.#INF;	95 0.205663 1.#INF;	104 0.21227 1.#INF;	96 0.212399 1.#INF;	101 0.212549 1.#INF;	
245000;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	86 0.133635 1.#INF;	84 0.139804 0.0809188;	84 0.153679 1.#INF;	83 0.153989 1.#INF;	84 0.175666 1.#INF;	
247500;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	84 0.0818299 0.0809188;	84 0.0845797 1.#INF;	86 0.0901119 1.#INF;	85 0.101561 1.#INF;	83 0.109145 1.#INF;	
250000;	83 0.0799532 0.0809188;	83 0.0799532 0.0809188;	84 0.0818299 0.0809188;	85 0.083286 0.0809188;	84 0.0845797 1.#INF;	85 0.0860359 1.#INF;	87 0.0870351 1.#INF;	
Best: Len=83; Trn=0.0799532; Val=0.0809188; Tst=0.0743011;


#Evaluations = 1500006
Best evolved individual:
  Length = 83
  Training error   = 0.0799532
  Validating error = 0.0809188
  Testing error    = 0.0743011
  Genotype: 5,0 0,7 0,7 0,0 a,2 8,0 0,0 1,1 1,3 6,3 2,2 4,3 0,3 0,5 11,0 9,2 e,0 0,0 0,5 6,3 8,0 5,7 11,0 9,3 3,0 a,6 11,0 7,0 3,1 a,6 0,0 6,5 3,0 2,0 0,4 0,0 c,1 0,0 11,0 6,2 0,2 0,3 3,4 6,7 10,0 11,0 9,7 0,0 1,4 6,0 0,7 0,0 4,1 e,0 0,0 e,0 6,4 e,0 2,0 9,2 0,8 a,4 3,3 0,3 3,5 6,3 0,6 2,2 0,4 1,7 e,0 9,0 0,8 0,4 4,0 7,3 2,4 7,1 6,0 9,2 6,6 5,0 6,6 2,7 0,1 d,2 10,0 2,0 0,0 10,0 0,7 0,3 4,5 3,6 0,0 3,1 8,5 11,0 2,4 c,0 0,3 0,0 11,0 10,0 2,4 0,4 0,2 0,1 0,7 0,0 0,2 0,6 5,7 3,6 c,4 0,0 0,2 10,0 0,1 7,3 0,0 0,0 2,4 5,2 0,2 0,0 a,a 10,0 
Duration = 00:07:19.6093750
